-0.23 -0.08  0.08  0.23
-0.16  0.00  0.00  0.16
-0.08 -0.08  0.08  0.08
-0.16 -0.00  0.00  0.16
-0.23 -0.08  0.08  0.23
-0.31 -0.15  0.15  0.31
-0.39 -0.23  0.23  0.39
-0.46 -0.30  0.30  0.46
-0.53 -0.38  0.38  0.53
-0.60 -0.44  0.44  0.60
-0.67 -0.51  0.51  0.67
-0.73 -0.57  0.57  0.73
-0.79 -0.63  0.63  0.79
-0.84 -0.68  0.68  0.84
-0.89 -0.73  0.73  0.89
-0.93 -0.77  0.77  0.93
-0.97 -0.81  0.81  0.97
-1.00 -0.85  0.85  1.00
-1.03 -0.87  0.87  1.03
-1.05 -0.89  0.89  1.05
-1.07 -0.91  0.91  1.07
-1.08 -0.92  0.92  1.08
-1.00 -1.00  1.00  1.00
-1.00 -1.00  1.00  1.00
-0.99 -0.99  0.99  0.99
-0.97 -0.97  0.97  0.97
-0.95 -0.95  0.95  0.95
-0.92 -0.92  0.92  0.92
-0.89 -0.89  0.89  0.89
-0.85 -0.85  0.85  0.85
-0.81 -0.81  0.81  0.81
-0.76 -0.76  0.76  0.76
-0.71 -0.71  0.71  0.71
-0.65 -0.65  0.65  0.65
-0.59 -0.59  0.59  0.59
-0.52 -0.52  0.52  0.52
-0.45 -0.45  0.45  0.45
-0.38 -0.38  0.38  0.38
-0.31 -0.31  0.31  0.31
-0.23 -0.23  0.23  0.23
-0.16 -0.16  0.16  0.16
-0.08 -0.08  0.08  0.08
-0.00  0.00  0.00  0.00
-0.08 -0.08  0.08  0.08
-0.16 -0.16  0.16  0.16
-0.23 -0.23  0.23  0.23
-0.31 -0.31  0.31  0.31
-0.38 -0.38  0.38  0.38
-0.45 -0.45  0.45  0.45
-0.52 -0.52  0.52  0.52
-0.59 -0.59  0.59  0.59
-0.65 -0.65  0.65  0.65
-0.71 -0.71  0.71  0.71
-0.76 -0.76  0.76  0.76
-0.81 -0.81  0.81  0.81
-0.85 -0.85  0.85  0.85
-0.89 -0.89  0.89  0.89
-0.92 -0.92  0.92  0.92
-0.95 -0.95  0.95  0.95
-0.97 -0.97  0.97  0.97
-0.99 -0.99  0.99  0.99
-1.00 -1.00  1.00  1.00
-1.08 -0.92  0.92  1.08
-1.08 -0.92  0.92  1.08
-1.07 -0.91  0.91  1.07
-1.05 -0.89  0.89  1.05
-1.03 -0.87  0.87  1.03
-1.00 -0.85  0.85  1.00
-0.97 -0.81  0.81  0.97
-0.93 -0.77  0.77  0.93
-0.89 -0.73  0.73  0.89
-0.84 -0.68  0.68  0.84
-0.79 -0.63  0.63  0.79
-0.73 -0.57  0.57  0.73
-0.67 -0.51  0.51  0.67
-0.60 -0.44  0.44  0.60
-0.53 -0.38  0.38  0.53
-0.46 -0.30  0.30  0.46
-0.39 -0.23  0.23  0.39
-0.31 -0.15  0.15  0.31
-0.23 -0.08  0.08  0.23
-0.16 -0.00  0.00  0.16
-0.08 -0.08  0.08  0.08
-0.16  0.00  0.00  0.16
-0.23 -0.08  0.08  0.23
-0.31 -0.15  0.15  0.31
-0.39 -0.23  0.23  0.39
-0.46 -0.30  0.30  0.46
-0.53 -0.38  0.38  0.53
-0.60 -0.44  0.44  0.60
-0.67 -0.51  0.51  0.67
-0.73 -0.57  0.57  0.73
-0.79 -0.63  0.63  0.79
-0.84 -0.68  0.68  0.84
-0.89 -0.73  0.73  0.89
-0.93 -0.77  0.77  0.93
-0.97 -0.81  0.81  0.97
-1.00 -0.85  0.85  1.00
-1.03 -0.87  0.87  1.03
-1.05 -0.89  0.89  1.05
-1.07 -0.91  0.91  1.07
-1.08 -0.92  0.92  1.08
-1.16 -0.84  0.84  1.16
-1.15 -0.84  0.84  1.15
-1.14 -0.83  0.83  1.14
-1.13 -0.82  0.82  1.13
-1.11 -0.79  0.79  1.11
-1.08 -0.77  0.77  1.08
-1.05 -0.73  0.73  1.05
-1.01 -0.70  0.70  1.01
-0.97 -0.65  0.65  0.97
-0.92 -0.60  0.60  0.92
-0.86 -0.55  0.55  0.86
-0.81 -0.49  0.49  0.81
-0.74 -0.43  0.43  0.74
-0.68 -0.37  0.37  0.68
-0.61 -0.30  0.30  0.61
-0.54 -0.23  0.23  0.54
-0.47 -0.15  0.15  0.47
-0.39 -0.08  0.08  0.39
-0.31 -0.00  0.00  0.31
-0.23 -0.08  0.08  0.23
-0.16 -0.16  0.16  0.16
-0.23 -0.08  0.08  0.23
-0.31 -0.00  0.00  0.31
-0.39 -0.08  0.08  0.39
-0.47 -0.15  0.15  0.47
-0.54 -0.23  0.23  0.54
-0.61 -0.30  0.30  0.61
-0.68 -0.37  0.37  0.68
-0.74 -0.43  0.43  0.74
-0.81 -0.49  0.49  0.81
-0.86 -0.55  0.55  0.86
-0.92 -0.60  0.60  0.92
-0.97 -0.65  0.65  0.97
-1.01 -0.70  0.70  1.01
-1.05 -0.73  0.73  1.05
-1.08 -0.77  0.77  1.08
-1.11 -0.79  0.79  1.11
-1.13 -0.82  0.82  1.13
-1.14 -0.83  0.83  1.14
-1.15 -0.84  0.84  1.15
-1.23 -0.77  0.77  1.23
-1.23 -0.76  0.76  1.23
-1.22 -0.75  0.75  1.22
-1.21 -0.74  0.74  1.21
-1.18 -0.72  0.72  1.18
-1.16 -0.69  0.69  1.16
-1.12 -0.66  0.66  1.12
-1.09 -0.62  0.62  1.09
-1.04 -0.58  0.58  1.04
-0.99 -0.53  0.53  0.99
-0.94 -0.47  0.47  0.94
-0.88 -0.42  0.42  0.88
-0.82 -0.35  0.35  0.82
-0.76 -0.29  0.29  0.76
-0.69 -0.22  0.22  0.69
-0.62 -0.15  0.15  0.62
-0.54 -0.08  0.08  0.54
-0.47 -0.00  0.00  0.47
-0.39 -0.08  0.08  0.39
-0.31 -0.15  0.15  0.31
-0.23 -0.23  0.23  0.23
-0.31 -0.15  0.15  0.31
-0.39 -0.08  0.08  0.39
-0.47 -0.00  0.00  0.47
-0.54 -0.08  0.08  0.54
-0.62 -0.15  0.15  0.62
-0.69 -0.22  0.22  0.69
-0.76 -0.29  0.29  0.76
-0.82 -0.35  0.35  0.82
-0.88 -0.42  0.42  0.88
-0.94 -0.47  0.47  0.94
-0.99 -0.53  0.53  0.99
-1.04 -0.58  0.58  1.04
-1.09 -0.62  0.62  1.09
-1.12 -0.66  0.66  1.12
-1.16 -0.69  0.69  1.16
-1.18 -0.72  0.72  1.18
-1.21 -0.74  0.74  1.21
-1.22 -0.75  0.75  1.22
-1.23 -0.76  0.76  1.23
-1.31 -0.69  0.69  1.31
-1.31 -0.69  0.69  1.31
-1.30 -0.68  0.68  1.30
-1.28 -0.66  0.66  1.28
-1.26 -0.64  0.64  1.26
-1.23 -0.61  0.61  1.23
-1.20 -0.58  0.58  1.20
-1.16 -0.54  0.54  1.16
-1.12 -0.50  0.50  1.12
-1.07 -0.45  0.45  1.07
-1.02 -0.40  0.40  1.02
-0.96 -0.34  0.34  0.96
-0.90 -0.28  0.28  0.90
-0.83 -0.21  0.21  0.83
-0.76 -0.14  0.14  0.76
-0.69 -0.07  0.07  0.69
-0.62 -0.00  0.00  0.62
-0.54 -0.08  0.08  0.54
-0.47 -0.15  0.15  0.47
-0.39 -0.23  0.23  0.39
-0.31 -0.31  0.31  0.31
-0.39 -0.23  0.23  0.39
-0.47 -0.15  0.15  0.47
-0.54 -0.08  0.08  0.54
-0.62 -0.00 -0.00  0.62
-0.69 -0.07  0.07  0.69
-0.76 -0.14  0.14  0.76
-0.83 -0.21  0.21  0.83
-0.90 -0.28  0.28  0.90
-0.96 -0.34  0.34  0.96
-1.02 -0.40  0.40  1.02
-1.07 -0.45  0.45  1.07
-1.12 -0.50  0.50  1.12
-1.16 -0.54  0.54  1.16
-1.20 -0.58  0.58  1.20
-1.23 -0.61  0.61  1.23
-1.26 -0.64  0.64  1.26
-1.28 -0.66  0.66  1.28
-1.30 -0.68  0.68  1.30
-1.31 -0.69  0.69  1.31
-1.38 -0.62  0.62  1.38
-1.38 -0.61  0.61  1.38
-1.37 -0.61  0.61  1.37
-1.36 -0.59  0.59  1.36
-1.33 -0.57  0.57  1.33
-1.31 -0.54  0.54  1.31
-1.27 -0.51  0.51  1.27
-1.24 -0.47  0.47  1.24
-1.19 -0.43  0.43  1.19
-1.14 -0.38  0.38  1.14
-1.09 -0.32  0.32  1.09
-1.03 -0.27  0.27  1.03
-0.97 -0.21  0.21  0.97
-0.91 -0.14  0.14  0.91
-0.84 -0.07  0.07  0.84
-0.77 -0.00  0.00  0.77
-0.69 -0.07  0.07  0.69
-0.62 -0.15  0.15  0.62
-0.54 -0.23  0.23  0.54
-0.46 -0.30  0.30  0.46
-0.38 -0.38  0.38  0.38
-0.46 -0.30  0.30  0.46
-0.54 -0.23  0.23  0.54
-0.62 -0.15  0.15  0.62
-0.69 -0.07  0.07  0.69
-0.77 -0.00  0.00  0.77
-0.84 -0.07  0.07  0.84
-0.91 -0.14  0.14  0.91
-0.97 -0.21  0.21  0.97
-1.03 -0.27  0.27  1.03
-1.09 -0.32  0.32  1.09
-1.14 -0.38  0.38  1.14
-1.19 -0.43  0.43  1.19
-1.24 -0.47  0.47  1.24
-1.27 -0.51  0.51  1.27
-1.31 -0.54  0.54  1.31
-1.33 -0.57  0.57  1.33
-1.36 -0.59  0.59  1.36
-1.37 -0.61  0.61  1.37
-1.38 -0.61  0.61  1.38
-1.45 -0.55  0.55  1.45
-1.45 -0.54  0.54  1.45
-1.44 -0.53  0.53  1.44
-1.43 -0.52  0.52  1.43
-1.41 -0.50  0.50  1.41
-1.38 -0.47  0.47  1.38
-1.34 -0.44  0.44  1.34
-1.31 -0.40  0.40  1.31
-1.26 -0.36  0.36  1.26
-1.21 -0.31  0.31  1.21
-1.16 -0.25  0.25  1.16
-1.10 -0.20  0.20  1.10
-1.04 -0.13  0.13  1.04
-0.98 -0.07  0.07  0.98
-0.91 -0.00  0.00  0.91
-0.84 -0.07  0.07  0.84
-0.76 -0.14  0.14  0.76
-0.69 -0.22  0.22  0.69
-0.61 -0.30  0.30  0.61
-0.53 -0.38  0.38  0.53
-0.45 -0.45  0.45  0.45
-0.53 -0.38  0.38  0.53
-0.61 -0.30  0.30  0.61
-0.69 -0.22  0.22  0.69
-0.76 -0.14  0.14  0.76
-0.84 -0.07  0.07  0.84
-0.91 -0.00 -0.00  0.91
-0.98 -0.07  0.07  0.98
-1.04 -0.13  0.13  1.04
-1.10 -0.20  0.20  1.10
-1.16 -0.25  0.25  1.16
-1.21 -0.31  0.31  1.21
-1.26 -0.36  0.36  1.26
-1.31 -0.40  0.40  1.31
-1.34 -0.44  0.44  1.34
-1.38 -0.47  0.47  1.38
-1.41 -0.50  0.50  1.41
-1.43 -0.52  0.52  1.43
-1.44 -0.53  0.53  1.44
-1.45 -0.54  0.54  1.45
-1.52 -0.48  0.48  1.52
-1.52 -0.47  0.47  1.52
-1.51 -0.47  0.47  1.51
-1.49 -0.45  0.45  1.49
-1.47 -0.43  0.43  1.47
-1.45 -0.40  0.40  1.45
-1.41 -0.37  0.37  1.41
-1.38 -0.33  0.33  1.38
-1.33 -0.29  0.29  1.33
-1.28 -0.24  0.24  1.28
-1.23 -0.18  0.18  1.23
-1.17 -0.13  0.13  1.17
-1.11 -0.07  0.07  1.11
-1.04 -0.00  0.00  1.04
-0.98 -0.07  0.07  0.98
-0.91 -0.14  0.14  0.91
-0.83 -0.21  0.21  0.83
-0.76 -0.29  0.29  0.76
-0.68 -0.37  0.37  0.68
-0.60 -0.44  0.44  0.60
-0.52 -0.52  0.52  0.52
-0.60 -0.44  0.44  0.60
-0.68 -0.37  0.37  0.68
-0.76 -0.29  0.29  0.76
-0.83 -0.21  0.21  0.83
-0.91 -0.14  0.14  0.91
-0.98 -0.07  0.07  0.98
-1.04  0.00  0.00  1.04
-1.11 -0.07  0.07  1.11
-1.17 -0.13  0.13  1.17
-1.23 -0.18  0.18  1.23
-1.28 -0.24  0.24  1.28
-1.33 -0.29  0.29  1.33
-1.38 -0.33  0.33  1.38
-1.41 -0.37  0.37  1.41
-1.45 -0.40  0.40  1.45
-1.47 -0.43  0.43  1.47
-1.49 -0.45  0.45  1.49
-1.51 -0.47  0.47  1.51
-1.52 -0.47  0.47  1.52
-1.59 -0.41  0.41  1.59
-1.58 -0.41  0.41  1.58
-1.58 -0.40  0.40  1.58
-1.56 -0.38  0.38  1.56
-1.54 -0.36  0.36  1.54
-1.51 -0.34  0.34  1.51
-1.48 -0.30  0.30  1.48
-1.44 -0.26  0.26  1.44
-1.40 -0.22  0.22  1.40
-1.35 -0.17  0.17  1.35
-1.29 -0.12  0.12  1.29
-1.24 -0.06  0.06  1.24
-1.18 -0.00  0.00  1.18
-1.11 -0.07  0.07  1.11
-1.04 -0.13  0.13  1.04
-0.97 -0.21  0.21  0.97
-0.90 -0.28  0.28  0.90
-0.82 -0.35  0.35  0.82
-0.74 -0.43  0.43  0.74
-0.67 -0.51  0.51  0.67
-0.59 -0.59  0.59  0.59
-0.67 -0.51  0.51  0.67
-0.74 -0.43  0.43  0.74
-0.82 -0.35  0.35  0.82
-0.90 -0.28  0.28  0.90
-0.97 -0.21  0.21  0.97
-1.04 -0.13  0.13  1.04
-1.11 -0.07  0.07  1.11
-1.18  0.00  0.00  1.18
-1.24 -0.06  0.06  1.24
-1.29 -0.12  0.12  1.29
-1.35 -0.17  0.17  1.35
-1.40 -0.22  0.22  1.40
-1.44 -0.26  0.26  1.44
-1.48 -0.30  0.30  1.48
-1.51 -0.34  0.34  1.51
-1.54 -0.36  0.36  1.54
-1.56 -0.38  0.38  1.56
-1.58 -0.40  0.40  1.58
-1.58 -0.41  0.41  1.58
-1.65 -0.35  0.35  1.65
-1.65 -0.35  0.35  1.65
-1.64 -0.34  0.34  1.64
-1.62 -0.32  0.32  1.62
-1.60 -0.30  0.30  1.60
-1.57 -0.27  0.27  1.57
-1.54 -0.24  0.24  1.54
-1.50 -0.20  0.20  1.50
-1.46 -0.16  0.16  1.46
-1.41 -0.11  0.11  1.41
-1.36 -0.06  0.06  1.36
-1.30 -0.00  0.00  1.30
-1.24 -0.06  0.06  1.24
-1.17 -0.13  0.13  1.17
-1.10 -0.20  0.20  1.10
-1.03 -0.27  0.27  1.03
-0.96 -0.34  0.34  0.96
-0.88 -0.42  0.42  0.88
-0.81 -0.49  0.49  0.81
-0.73 -0.57  0.57  0.73
-0.65 -0.65  0.65  0.65
-0.73 -0.57  0.57  0.73
-0.81 -0.49  0.49  0.81
-0.88 -0.42  0.42  0.88
-0.96 -0.34  0.34  0.96
-1.03 -0.27  0.27  1.03
-1.10 -0.20  0.20  1.10
-1.17 -0.13  0.13  1.17
-1.24 -0.06  0.06  1.24
-1.30 -0.00  0.00  1.30
-1.36 -0.06  0.06  1.36
-1.41 -0.11  0.11  1.41
-1.46 -0.16  0.16  1.46
-1.50 -0.20  0.20  1.50
-1.54 -0.24  0.24  1.54
-1.57 -0.27  0.27  1.57
-1.60 -0.30  0.30  1.60
-1.62 -0.32  0.32  1.62
-1.64 -0.34  0.34  1.64
-1.65 -0.35  0.35  1.65
-1.71 -0.29  0.29  1.71
-1.70 -0.29  0.29  1.70
-1.69 -0.28  0.28  1.69
-1.68 -0.27  0.27  1.68
-1.66 -0.24  0.24  1.66
-1.63 -0.22  0.22  1.63
-1.60 -0.18  0.18  1.60
-1.56 -0.15  0.15  1.56
-1.52 -0.10  0.10  1.52
-1.47 -0.05  0.05  1.47
-1.41 -0.00  0.00  1.41
-1.36 -0.06  0.06  1.36
-1.29 -0.12  0.12  1.29
-1.23 -0.18  0.18  1.23
-1.16 -0.25  0.25  1.16
-1.09 -0.32  0.32  1.09
-1.02 -0.40  0.40  1.02
-0.94 -0.47  0.47  0.94
-0.86 -0.55  0.55  0.86
-0.79 -0.63  0.63  0.79
-0.71 -0.71  0.71  0.71
-0.79 -0.63  0.63  0.79
-0.86 -0.55  0.55  0.86
-0.94 -0.47  0.47  0.94
-1.02 -0.40  0.40  1.02
-1.09 -0.32  0.32  1.09
-1.16 -0.25  0.25  1.16
-1.23 -0.18  0.18  1.23
-1.29 -0.12  0.12  1.29
-1.36 -0.06  0.06  1.36
-1.41 -0.00  0.00  1.41
-1.47 -0.05  0.05  1.47
-1.52 -0.10  0.10  1.52
-1.56 -0.15  0.15  1.56
-1.60 -0.18  0.18  1.60
-1.63 -0.22  0.22  1.63
-1.66 -0.24  0.24  1.66
-1.68 -0.27  0.27  1.68
-1.69 -0.28  0.28  1.69
-1.70 -0.29  0.29  1.70
-1.76 -0.24  0.24  1.76
-1.76 -0.24  0.24  1.76
-1.75 -0.23  0.23  1.75
-1.73 -0.21  0.21  1.73
-1.71 -0.19  0.19  1.71
-1.68 -0.16  0.16  1.68
-1.65 -0.13  0.13  1.65
-1.61 -0.09  0.09  1.61
-1.57 -0.05  0.05  1.57
-1.52 -0.00  0.00  1.52
-1.47 -0.05  0.05  1.47
-1.41 -0.11  0.11  1.41
-1.35 -0.17  0.17  1.35
-1.28 -0.24  0.24  1.28
-1.21 -0.31  0.31  1.21
-1.14 -0.38  0.38  1.14
-1.07 -0.45  0.45  1.07
-0.99 -0.53  0.53  0.99
-0.92 -0.60  0.60  0.92
-0.84 -0.68  0.68  0.84
-0.76 -0.76  0.76  0.76
-0.84 -0.68  0.68  0.84
-0.92 -0.60  0.60  0.92
-0.99 -0.53  0.53  0.99
-1.07 -0.45  0.45  1.07
-1.14 -0.38  0.38  1.14
-1.21 -0.31  0.31  1.21
-1.28 -0.24  0.24  1.28
-1.35 -0.17  0.17  1.35
-1.41 -0.11  0.11  1.41
-1.47 -0.05  0.05  1.47
-1.52  0.00  0.00  1.52
-1.57 -0.05  0.05  1.57
-1.61 -0.09  0.09  1.61
-1.65 -0.13  0.13  1.65
-1.68 -0.16  0.16  1.68
-1.71 -0.19  0.19  1.71
-1.73 -0.21  0.21  1.73
-1.75 -0.23  0.23  1.75
-1.76 -0.24  0.24  1.76
-1.81 -0.19  0.19  1.81
-1.81 -0.19  0.19  1.81
-1.80 -0.18  0.18  1.80
-1.78 -0.16  0.16  1.78
-1.76 -0.14  0.14  1.76
-1.73 -0.11  0.11  1.73
-1.70 -0.08  0.08  1.70
-1.66 -0.04  0.04  1.66
-1.62 -0.00  0.00  1.62
-1.57 -0.05  0.05  1.57
-1.52 -0.10  0.10  1.52
-1.46 -0.16  0.16  1.46
-1.40 -0.22  0.22  1.40
-1.33 -0.29  0.29  1.33
-1.26 -0.36  0.36  1.26
-1.19 -0.43  0.43  1.19
-1.12 -0.50  0.50  1.12
-1.04 -0.58  0.58  1.04
-0.97 -0.65  0.65  0.97
-0.89 -0.73  0.73  0.89
-0.81 -0.81  0.81  0.81
-0.89 -0.73  0.73  0.89
-0.97 -0.65  0.65  0.97
-1.04 -0.58  0.58  1.04
-1.12 -0.50  0.50  1.12
-1.19 -0.43  0.43  1.19
-1.26 -0.36  0.36  1.26
-1.33 -0.29  0.29  1.33
-1.40 -0.22  0.22  1.40
-1.46 -0.16  0.16  1.46
-1.52 -0.10  0.10  1.52
-1.57 -0.05  0.05  1.57
-1.62 -0.00  0.00  1.62
-1.66 -0.04  0.04  1.66
-1.70 -0.08  0.08  1.70
-1.73 -0.11  0.11  1.73
-1.76 -0.14  0.14  1.76
-1.78 -0.16  0.16  1.78
-1.80 -0.18  0.18  1.80
-1.81 -0.19  0.19  1.81
-1.85 -0.15  0.15  1.85
-1.85 -0.14  0.14  1.85
-1.84 -0.14  0.14  1.84
-1.83 -0.12  0.12  1.83
-1.80 -0.10  0.10  1.80
-1.78 -0.07  0.07  1.78
-1.74 -0.04  0.04  1.74
-1.71 -0.00  0.00  1.71
-1.66 -0.04  0.04  1.66
-1.61 -0.09  0.09  1.61
-1.56 -0.15  0.15  1.56
-1.50 -0.20  0.20  1.50
-1.44 -0.26  0.26  1.44
-1.38 -0.33  0.33  1.38
-1.31 -0.40  0.40  1.31
-1.24 -0.47  0.47  1.24
-1.16 -0.54  0.54  1.16
-1.09 -0.62  0.62  1.09
-1.01 -0.70  0.70  1.01
-0.93 -0.77  0.77  0.93
-0.85 -0.85  0.85  0.85
-0.93 -0.77  0.77  0.93
-1.01 -0.70  0.70  1.01
-1.09 -0.62  0.62  1.09
-1.16 -0.54  0.54  1.16
-1.24 -0.47  0.47  1.24
-1.31 -0.40  0.40  1.31
-1.38 -0.33  0.33  1.38
-1.44 -0.26  0.26  1.44
-1.50 -0.20  0.20  1.50
-1.56 -0.15  0.15  1.56
-1.61 -0.09  0.09  1.61
-1.66 -0.04  0.04  1.66
-1.71 -0.00 -0.00  1.71
-1.74 -0.04  0.04  1.74
-1.78 -0.07  0.07  1.78
-1.80 -0.10  0.10  1.80
-1.83 -0.12  0.12  1.83
-1.84 -0.14  0.14  1.84
-1.85 -0.14  0.14  1.85
-1.89 -0.11  0.11  1.89
-1.89 -0.11  0.11  1.89
-1.88 -0.10  0.10  1.88
-1.86 -0.08  0.08  1.86
-1.84 -0.06  0.06  1.84
-1.81 -0.03  0.03  1.81
-1.78 -0.00  0.00  1.78
-1.74 -0.04  0.04  1.74
-1.70 -0.08  0.08  1.70
-1.65 -0.13  0.13  1.65
-1.60 -0.18  0.18  1.60
-1.54 -0.24  0.24  1.54
-1.48 -0.30  0.30  1.48
-1.41 -0.37  0.37  1.41
-1.34 -0.44  0.44  1.34
-1.27 -0.51  0.51  1.27
-1.20 -0.58  0.58  1.20
-1.12 -0.66  0.66  1.12
-1.05 -0.73  0.73  1.05
-0.97 -0.81  0.81  0.97
-0.89 -0.89  0.89  0.89
-0.97 -0.81  0.81  0.97
-1.05 -0.73  0.73  1.05
-1.12 -0.66  0.66  1.12
-1.20 -0.58  0.58  1.20
-1.27 -0.51  0.51  1.27
-1.34 -0.44  0.44  1.34
-1.41 -0.37  0.37  1.41
-1.48 -0.30  0.30  1.48
-1.54 -0.24  0.24  1.54
-1.60 -0.18  0.18  1.60
-1.65 -0.13  0.13  1.65
-1.70 -0.08  0.08  1.70
-1.74 -0.04  0.04  1.74
-1.78 -0.00  0.00  1.78
-1.81 -0.03  0.03  1.81
-1.84 -0.06  0.06  1.84
-1.86 -0.08  0.08  1.86
-1.88 -0.10  0.10  1.88
-1.89 -0.11  0.11  1.89
-1.92 -0.08  0.08  1.92
-1.92 -0.07  0.07  1.92
-1.91 -0.06  0.06  1.91
-1.90 -0.05  0.05  1.90
-1.87 -0.03  0.03  1.87
-1.85 -0.00  0.00  1.85
-1.81 -0.03  0.03  1.81
-1.78 -0.07  0.07  1.78
-1.73 -0.11  0.11  1.73
-1.68 -0.16  0.16  1.68
-1.63 -0.22  0.22  1.63
-1.57 -0.27  0.27  1.57
-1.51 -0.34  0.34  1.51
-1.45 -0.40  0.40  1.45
-1.38 -0.47  0.47  1.38
-1.31 -0.54  0.54  1.31
-1.23 -0.61  0.61  1.23
-1.16 -0.69  0.69  1.16
-1.08 -0.77  0.77  1.08
-1.00 -0.85  0.85  1.00
-0.92 -0.92  0.92  0.92
-1.00 -0.85  0.85  1.00
-1.08 -0.77  0.77  1.08
-1.16 -0.69  0.69  1.16
-1.23 -0.61  0.61  1.23
-1.31 -0.54  0.54  1.31
-1.38 -0.47  0.47  1.38
-1.45 -0.40  0.40  1.45
-1.51 -0.34  0.34  1.51
-1.57 -0.27  0.27  1.57
-1.63 -0.22  0.22  1.63
-1.68 -0.16  0.16  1.68
-1.73 -0.11  0.11  1.73
-1.78 -0.07  0.07  1.78
-1.81 -0.03  0.03  1.81
-1.85 -0.00  0.00  1.85
-1.87 -0.03  0.03  1.87
-1.90 -0.05  0.05  1.90
-1.91 -0.06  0.06  1.91
-1.92 -0.07  0.07  1.92
-1.95 -0.05  0.05  1.95
-1.95 -0.05  0.05  1.95
-1.94 -0.04  0.04  1.94
-1.92 -0.02  0.02  1.92
-1.90 -0.00  0.00  1.90
-1.87 -0.03  0.03  1.87
-1.84 -0.06  0.06  1.84
-1.80 -0.10  0.10  1.80
-1.76 -0.14  0.14  1.76
-1.71 -0.19  0.19  1.71
-1.66 -0.24  0.24  1.66
-1.60 -0.30  0.30  1.60
-1.54 -0.36  0.36  1.54
-1.47 -0.43  0.43  1.47
-1.41 -0.50  0.50  1.41
-1.33 -0.57  0.57  1.33
-1.26 -0.64  0.64  1.26
-1.18 -0.72  0.72  1.18
-1.11 -0.79  0.79  1.11
-1.03 -0.87  0.87  1.03
-0.95 -0.95  0.95  0.95
-1.03 -0.87  0.87  1.03
-1.11 -0.79  0.79  1.11
-1.18 -0.72  0.72  1.18
-1.26 -0.64  0.64  1.26
-1.33 -0.57  0.57  1.33
-1.41 -0.50  0.50  1.41
-1.47 -0.43  0.43  1.47
-1.54 -0.36  0.36  1.54
-1.60 -0.30  0.30  1.60
-1.66 -0.24  0.24  1.66
-1.71 -0.19  0.19  1.71
-1.76 -0.14  0.14  1.76
-1.80 -0.10  0.10  1.80
-1.84 -0.06  0.06  1.84
-1.87 -0.03  0.03  1.87
-1.90 -0.00  0.00  1.90
-1.92 -0.02  0.02  1.92
-1.94 -0.04  0.04  1.94
-1.95 -0.05  0.05  1.95
-1.97 -0.03  0.03  1.97
-1.97 -0.02  0.02  1.97
-1.96 -0.02  0.02  1.96
-1.94  0.00  0.00  1.94
-1.92 -0.02  0.02  1.92
-1.90 -0.05  0.05  1.90
-1.86 -0.08  0.08  1.86
-1.83 -0.12  0.12  1.83
-1.78 -0.16  0.16  1.78
-1.73 -0.21  0.21  1.73
-1.68 -0.27  0.27  1.68
-1.62 -0.32  0.32  1.62
-1.56 -0.38  0.38  1.56
-1.49 -0.45  0.45  1.49
-1.43 -0.52  0.52  1.43
-1.36 -0.59  0.59  1.36
-1.28 -0.66  0.66  1.28
-1.21 -0.74  0.74  1.21
-1.13 -0.82  0.82  1.13
-1.05 -0.89  0.89  1.05
-0.97 -0.97  0.97  0.97
-1.05 -0.89  0.89  1.05
-1.13 -0.82  0.82  1.13
-1.21 -0.74  0.74  1.21
-1.28 -0.66  0.66  1.28
-1.36 -0.59  0.59  1.36
-1.43 -0.52  0.52  1.43
-1.49 -0.45  0.45  1.49
-1.56 -0.38  0.38  1.56
-1.62 -0.32  0.32  1.62
-1.68 -0.27  0.27  1.68
-1.73 -0.21  0.21  1.73
-1.78 -0.16  0.16  1.78
-1.83 -0.12  0.12  1.83
-1.86 -0.08  0.08  1.86
-1.90 -0.05  0.05  1.90
-1.92 -0.02  0.02  1.92
-1.94  0.00  0.00  1.94
-1.96 -0.02  0.02  1.96
-1.97 -0.02  0.02  1.97
-1.99 -0.01  0.01  1.99
-1.98 -0.01  0.01  1.98
-1.98  0.00  0.00  1.98
-1.96 -0.02  0.02  1.96
-1.94 -0.04  0.04  1.94
-1.91 -0.06  0.06  1.91
-1.88 -0.10  0.10  1.88
-1.84 -0.14  0.14  1.84
-1.80 -0.18  0.18  1.80
-1.75 -0.23  0.23  1.75
-1.69 -0.28  0.28  1.69
-1.64 -0.34  0.34  1.64
-1.58 -0.40  0.40  1.58
-1.51 -0.47  0.47  1.51
-1.44 -0.53  0.53  1.44
-1.37 -0.61  0.61  1.37
-1.30 -0.68  0.68  1.30
-1.22 -0.75  0.75  1.22
-1.14 -0.83  0.83  1.14
-1.07 -0.91  0.91  1.07
-0.99 -0.99  0.99  0.99
-1.07 -0.91  0.91  1.07
-1.14 -0.83  0.83  1.14
-1.22 -0.75  0.75  1.22
-1.30 -0.68  0.68  1.30
-1.37 -0.61  0.61  1.37
-1.44 -0.53  0.53  1.44
-1.51 -0.47  0.47  1.51
-1.58 -0.40  0.40  1.58
-1.64 -0.34  0.34  1.64
-1.69 -0.28  0.28  1.69
-1.75 -0.23  0.23  1.75
-1.80 -0.18  0.18  1.80
-1.84 -0.14  0.14  1.84
-1.88 -0.10  0.10  1.88
-1.91 -0.06  0.06  1.91
